transaction_id,account_number,amount,transaction_type,description,occurred_at,counterparty_account_number
1439,110456789001,112244,PAYMENT,"식비 결제","2025-01-20T12:01:34.160Z",
1440,941566778003,6500,PAYMENT,"카드대금 결제","2025-01-20T12:05:26.160Z",
1441,941566778003,13000,WITHDRAWAL,"의료비 출금","2025-01-20T13:08:28.160Z",
1442,880334455004,3758624,DEPOSIT,"부업 수입","2025-01-20T13:31:47.160Z",
1443,210123987002,774757,TRANSFER,"대출이자 납부","2025-01-20T13:45:00.160Z",660555444333
1444,210123987002,470030,WITHDRAWAL,"교육비 출금","2025-01-21T00:05:29.160Z",
1445,941566778003,13000,WITHDRAWAL,"ATM 출금","2025-01-21T00:35:01.160Z",
1446,941566778003,13000,WITHDRAWAL,"의료비 출금","2025-01-21T00:56:27.160Z",
1447,110456789001,2146561,DEPOSIT,"배당금 입금","2025-01-21T02:20:16.160Z",
1448,880334455004,2275828,DEPOSIT,"월급 입금","2025-01-21T04:03:47.160Z",
1449,880334455004,2199889,DEPOSIT,"보너스 입금","2025-01-21T04:13:15.160Z",
1450,880334455004,1815694,DEPOSIT,"월급 입금","2025-01-21T04:27:39.160Z",
1451,880334455004,461554,DEPOSIT,"보너스 입금","2025-01-21T05:26:36.160Z",
1452,210123987002,3719678,DEPOSIT,"배당금 입금","2025-01-21T06:04:46.160Z",
1453,110456789001,3874647,DEPOSIT,"월급 입금","2025-01-21T06:12:36.160Z",
1454,110456789001,160428,TRANSFER,"적금 이체","2025-01-21T06:21:43.160Z",330111222333
1455,941566778003,13000,WITHDRAWAL,"의료비 출금","2025-01-21T06:23:05.160Z",
1456,941566778003,13000,WITHDRAWAL,"ATM 출금","2025-01-21T06:40:42.160Z",
1457,210123987002,958409,TRANSFER,"대출이자 납부","2025-01-21T08:09:52.160Z",550987654321
1458,941566778003,13000,WITHDRAWAL,"경조사비","2025-01-21T08:11:22.160Z",
1459,110456789001,3456079,DEPOSIT,"월급 입금","2025-01-21T09:26:49.160Z",
1460,110456789001,79631,TRANSFER,"적금 이체","2025-01-21T10:48:56.160Z",660555444333
1461,941566778003,6500,PAYMENT,"식비 결제","2025-01-21T10:50:00.160Z",
1462,880334455004,1899306,DEPOSIT,"월급 입금","2025-01-21T10:57:06.160Z",
1463,941566778003,13000,WITHDRAWAL,"교육비 출금","2025-01-21T11:03:25.160Z",
1464,941566778003,13000,WITHDRAWAL,"교육비 출금","2025-01-21T11:32:14.160Z",
1465,880334455004,2609881,DEPOSIT,"월급 입금","2025-01-21T12:25:58.160Z",
1466,880334455004,1958650,DEPOSIT,"배당금 입금","2025-01-21T12:29:36.160Z",
1467,210123987002,104387,WITHDRAWAL,"의료비 출금","2025-01-21T12:31:34.160Z",
1468,880334455004,3020287,DEPOSIT,"자금 이체","2025-01-21T12:39:06.160Z",
1469,880334455004,2858044,DEPOSIT,"월급 입금","2025-01-21T13:09:29.160Z",
1470,941566778003,13000,WITHDRAWAL,"교육비 출금","2025-01-21T13:19:17.160Z",
1471,110456789001,35813,TRANSFER,"친구에게 송금","2025-01-21T13:33:27.160Z",770123456789
1472,941566778003,7150,PAYMENT,"온라인 쇼핑","2025-01-22T00:20:15.160Z",
1473,880334455004,3952322,DEPOSIT,"부업 수입","2025-01-22T01:20:24.160Z",
1474,110456789001,843429,TRANSFER,"대출이자 납부","2025-01-22T01:35:58.160Z",550987654321
1475,210123987002,1061086,DEPOSIT,"월급 입금","2025-01-22T02:18:37.160Z",
1476,880334455004,198444,DEPOSIT,"보너스 입금","2025-01-22T02:37:53.160Z",
1477,110456789001,349839,PAYMENT,"온라인 쇼핑","2025-01-22T03:14:24.160Z",
1478,110456789001,2220944,DEPOSIT,"보너스 입금","2025-01-22T03:48:56.160Z",
1479,880334455004,4054306,DEPOSIT,"월급 입금","2025-01-22T04:17:43.160Z",
1480,210123987002,993243,TRANSFER,"친구에게 송금","2025-01-22T04:40:16.160Z",660555444333
1481,110456789001,586429,WITHDRAWAL,"생활비 출금","2025-01-22T05:06:53.160Z",
1482,210123987002,455367,WITHDRAWAL,"교육비 출금","2025-01-22T05:15:08.160Z",
1483,110456789001,940632,DEPOSIT,"배당금 입금","2025-01-22T06:15:51.160Z",
1484,210123987002,278711,DEPOSIT,"월급 입금","2025-01-22T08:37:26.160Z",
1485,941566778003,7150,PAYMENT,"보험료 납부","2025-01-22T09:07:14.160Z",
1486,110456789001,2102470,DEPOSIT,"부업 수입","2025-01-22T09:17:27.160Z",
1487,110456789001,563466,WITHDRAWAL,"경조사비","2025-01-22T09:24:47.160Z",
1488,880334455004,3077718,DEPOSIT,"보너스 입금","2025-01-22T09:27:28.160Z",
1489,210123987002,249090,WITHDRAWAL,"의료비 출금","2025-01-22T09:44:00.160Z",
1490,210123987002,2225848,DEPOSIT,"부업 수입","2025-01-22T11:02:57.160Z",
1491,210123987002,1301454,TRANSFER,"가족 송금","2025-01-22T11:56:35.160Z",660555444333
1492,880334455004,4089146,DEPOSIT,"보너스 입금","2025-01-22T13:12:13.160Z",
1493,941566778003,15600,WITHDRAWAL,"의료비 출금","2025-01-23T00:17:49.160Z",
1494,110456789001,172106,PAYMENT,"교통비 결제","2025-01-23T00:51:40.160Z",
1495,941566778003,7800,PAYMENT,"카드대금 결제","2025-01-23T02:09:11.160Z",
1496,110456789001,927162,TRANSFER,"적금 이체","2025-01-23T02:55:53.160Z",550987654321
1497,880334455004,1720944,DEPOSIT,"월급 입금","2025-01-23T03:13:15.160Z",
1498,210123987002,924220,TRANSFER,"대출이자 납부","2025-01-23T04:10:11.160Z",550987654321
1499,110456789001,755976,WITHDRAWAL,"생활비 출금","2025-01-23T04:55:29.160Z",
1500,880334455004,1823592,DEPOSIT,"보너스 입금","2025-01-23T05:49:27.160Z",
1501,210123987002,1522699,TRANSFER,"적금 이체","2025-01-23T06:35:32.160Z",660555444333
1502,210123987002,603942,TRANSFER,"월세 이체","2025-01-23T06:55:58.160Z",330111222333
1503,941566778003,15600,WITHDRAWAL,"ATM 출금","2025-01-23T07:07:37.160Z",
1504,210123987002,383806,TRANSFER,"월세 이체","2025-01-23T07:37:34.160Z",660555444333
1505,110456789001,712444,DEPOSIT,"배당금 입금","2025-01-23T09:45:04.160Z",
1506,880334455004,668077,DEPOSIT,"부업 수입","2025-01-23T10:18:45.160Z",
1507,880334455004,2291859,DEPOSIT,"부업 수입","2025-01-23T11:53:50.160Z",
1508,941566778003,7800,PAYMENT,"식비 결제","2025-01-23T11:58:40.160Z",
1509,210123987002,1366356,TRANSFER,"적금 이체","2025-01-23T12:02:22.160Z",330111222333
1510,880334455004,4331644,DEPOSIT,"배당금 입금","2025-01-23T12:03:06.160Z",
1511,110456789001,1277063,TRANSFER,"월세 이체","2025-01-23T12:57:17.160Z",550987654321
1512,210123987002,2203839,DEPOSIT,"배당금 입금","2025-01-23T13:02:45.160Z",
1513,880334455004,4413300,DEPOSIT,"자금 이체","2025-01-23T13:06:00.160Z",
1514,110456789001,2508985,DEPOSIT,"부업 수입","2025-01-23T13:14:08.160Z",
1515,880334455004,2286216,DEPOSIT,"보너스 입금","2025-01-24T00:23:58.160Z",
1516,110456789001,483306,TRANSFER,"대출이자 납부","2025-01-24T01:32:45.160Z",660555444333
1517,110456789001,304448,TRANSFER,"친구에게 송금","2025-01-24T01:58:27.160Z",550987654321
1518,210123987002,1169193,TRANSFER,"가족 송금","2025-01-24T02:34:36.160Z",550987654321
1519,210123987002,1936726,DEPOSIT,"자금 이체","2025-01-24T03:14:43.160Z",
1520,110456789001,36702,WITHDRAWAL,"의료비 출금","2025-01-24T03:41:32.160Z",
1521,210123987002,3700723,DEPOSIT,"배당금 입금","2025-01-24T03:46:55.160Z",
1522,880334455004,2020582,DEPOSIT,"자금 이체","2025-01-24T05:40:52.160Z",
1523,941566778003,16900,WITHDRAWAL,"경조사비","2025-01-24T05:42:50.160Z",
1524,880334455004,1008932,DEPOSIT,"자금 이체","2025-01-24T06:38:55.160Z",
1525,880334455004,2356898,DEPOSIT,"월급 입금","2025-01-24T06:47:57.160Z",
1526,110456789001,1480705,DEPOSIT,"부업 수입","2025-01-24T08:23:51.160Z",
1527,110456789001,108156,PAYMENT,"식비 결제","2025-01-24T08:47:45.160Z",
1528,110456789001,856944,TRANSFER,"친구에게 송금","2025-01-24T08:59:54.160Z",660555444333
1529,210123987002,411403,WITHDRAWAL,"교육비 출금","2025-01-24T09:29:47.160Z",
1530,210123987002,4064107,DEPOSIT,"자금 이체","2025-01-24T09:32:39.160Z",
1531,941566778003,16900,WITHDRAWAL,"의료비 출금","2025-01-24T10:21:37.160Z",
1532,210123987002,1368109,TRANSFER,"월세 이체","2025-01-24T10:34:07.160Z",550987654321
1533,880334455004,4234060,DEPOSIT,"부업 수입","2025-01-24T11:37:15.160Z",
1534,941566778003,14300,WITHDRAWAL,"교육비 출금","2025-01-25T01:24:08.160Z",
1535,210123987002,1291927,TRANSFER,"적금 이체","2025-01-25T02:47:00.160Z",660555444333
1536,210123987002,547844,WITHDRAWAL,"교육비 출금","2025-01-25T03:41:44.160Z",
1537,110456789001,45453,WITHDRAWAL,"의료비 출금","2025-01-25T03:41:58.160Z",
1538,880334455004,72081,DEPOSIT,"배당금 입금","2025-01-25T03:45:49.160Z",
1539,210123987002,843731,TRANSFER,"대출이자 납부","2025-01-25T03:46:31.160Z",660555444333
1540,941566778003,14300,WITHDRAWAL,"생활비 출금","2025-01-25T04:05:45.160Z",
1541,941566778003,14300,WITHDRAWAL,"ATM 출금","2025-01-25T04:20:18.160Z",
1542,110456789001,696585,WITHDRAWAL,"의료비 출금","2025-01-25T05:32:30.160Z",
1543,110456789001,2802295,DEPOSIT,"보너스 입금","2025-01-25T05:44:01.160Z",
1544,941566778003,5005,PAYMENT,"온라인 쇼핑","2025-01-25T06:59:03.160Z",
1545,941566778003,5005,PAYMENT,"공과금 납부","2025-01-25T07:09:12.160Z",
1546,210123987002,359892,DEPOSIT,"월급 입금","2025-01-25T08:13:30.160Z",
1547,210123987002,488944,WITHDRAWAL,"의료비 출금","2025-01-25T08:56:20.160Z",
1548,210123987002,3389306,DEPOSIT,"부업 수입","2025-01-25T09:05:15.160Z",
1549,941566778003,14300,WITHDRAWAL,"생활비 출금","2025-01-25T09:44:26.160Z",
1550,941566778003,5005,PAYMENT,"카드대금 결제","2025-01-25T09:54:18.160Z",
1551,110456789001,149365,PAYMENT,"보험료 납부","2025-01-25T09:59:29.160Z",
1552,941566778003,5005,PAYMENT,"온라인 쇼핑","2025-01-25T10:05:21.160Z",
1553,210123987002,2988979,DEPOSIT,"월급 입금","2025-01-25T11:19:07.160Z",
1554,210123987002,889281,TRANSFER,"월세 이체","2025-01-25T12:27:32.160Z",770123456789
1555,110456789001,131914,TRANSFER,"대출이자 납부","2025-01-25T12:39:07.160Z",550987654321
1556,110456789001,296027,TRANSFER,"가족 송금","2025-01-25T13:56:31.160Z",550987654321
1557,941566778003,5005,PAYMENT,"통신요금 납부","2025-01-25T13:58:54.160Z",
1558,110456789001,103518,WITHDRAWAL,"교육비 출금","2025-01-26T00:37:49.160Z",
1559,880334455004,2148205,DEPOSIT,"배당금 입금","2025-01-26T00:52:50.160Z",
1560,941566778003,9100,WITHDRAWAL,"교육비 출금","2025-01-26T01:07:54.160Z",
1561,110456789001,81774,PAYMENT,"온라인 쇼핑","2025-01-26T03:10:22.160Z",
1562,941566778003,3185,PAYMENT,"보험료 납부","2025-01-26T03:32:42.160Z",
1563,110456789001,85027,PAYMENT,"교통비 결제","2025-01-26T03:35:41.160Z",
1564,880334455004,707160,DEPOSIT,"월급 입금","2025-01-26T04:50:10.160Z",
1565,941566778003,9100,WITHDRAWAL,"경조사비","2025-01-26T05:25:14.160Z",
1566,210123987002,397100,TRANSFER,"친구에게 송금","2025-01-26T05:48:20.160Z",550987654321
1567,110456789001,30675,PAYMENT,"공과금 납부","2025-01-26T05:57:18.160Z",
1568,880334455004,730173,DEPOSIT,"자금 이체","2025-01-26T06:31:49.160Z",
1569,110456789001,150524,PAYMENT,"카드대금 결제","2025-01-26T07:14:50.160Z",
1570,210123987002,563906,TRANSFER,"친구에게 송금","2025-01-26T07:19:01.160Z",660555444333
1571,941566778003,3185,PAYMENT,"교통비 결제","2025-01-26T09:29:15.160Z",
1572,880334455004,883293,DEPOSIT,"월급 입금","2025-01-26T10:20:16.160Z",
1573,941566778003,9100,WITHDRAWAL,"ATM 출금","2025-01-26T10:23:59.160Z",
1574,880334455004,509814,DEPOSIT,"월급 입금","2025-01-26T10:54:11.160Z",
1575,941566778003,3185,PAYMENT,"공과금 납부","2025-01-26T10:59:35.160Z",
1576,110456789001,87632,PAYMENT,"통신요금 납부","2025-01-26T11:57:15.160Z",
1577,941566778003,9100,WITHDRAWAL,"교육비 출금","2025-01-26T12:14:11.160Z",
1578,880334455004,978406,DEPOSIT,"배당금 입금","2025-01-26T12:33:24.160Z",
1579,880334455004,933507,DEPOSIT,"자금 이체","2025-01-26T12:51:44.160Z",
1580,880334455004,2248603,DEPOSIT,"배당금 입금","2025-01-26T13:02:53.160Z",
1581,210123987002,763249,TRANSFER,"적금 이체","2025-01-26T13:41:47.160Z",770123456789
1582,941566778003,6500,PAYMENT,"카드대금 결제","2025-01-27T00:40:01.160Z",
1583,210123987002,109315,TRANSFER,"가족 송금","2025-01-27T01:03:09.160Z",660555444333
1584,880334455004,1221632,DEPOSIT,"보너스 입금","2025-01-27T01:19:32.160Z",
1585,110456789001,39335,PAYMENT,"통신요금 납부","2025-01-27T02:10:12.160Z",
1586,880334455004,3010254,DEPOSIT,"보너스 입금","2025-01-27T02:12:06.160Z",
1587,880334455004,2065014,DEPOSIT,"월급 입금","2025-01-27T02:54:04.160Z",
1588,941566778003,6500,PAYMENT,"공과금 납부","2025-01-27T04:49:12.160Z",
1589,210123987002,473763,WITHDRAWAL,"생활비 출금","2025-01-27T05:39:34.160Z",
1590,941566778003,13000,WITHDRAWAL,"의료비 출금","2025-01-27T05:57:00.160Z",
1591,880334455004,3673723,DEPOSIT,"배당금 입금","2025-01-27T06:21:05.160Z",
1592,210123987002,194049,DEPOSIT,"월급 입금","2025-01-27T07:49:36.160Z",
1593,880334455004,2665995,DEPOSIT,"보너스 입금","2025-01-27T08:31:49.160Z",
1594,941566778003,13000,WITHDRAWAL,"교육비 출금","2025-01-27T09:50:24.160Z",
1595,110456789001,433941,TRANSFER,"대출이자 납부","2025-01-27T10:02:07.160Z",550987654321
1596,941566778003,13000,WITHDRAWAL,"교육비 출금","2025-01-27T10:24:32.160Z",
1597,941566778003,6500,PAYMENT,"식비 결제","2025-01-27T10:31:51.160Z",
1598,880334455004,1194654,DEPOSIT,"보너스 입금","2025-01-27T10:40:39.160Z",
1599,210123987002,1992487,DEPOSIT,"부업 수입","2025-01-27T11:07:06.160Z",
1600,210123987002,622434,TRANSFER,"월세 이체","2025-01-27T11:48:45.160Z",330111222333
1601,210123987002,3216815,DEPOSIT,"보너스 입금","2025-01-27T12:28:41.160Z",
1602,110456789001,567887,TRANSFER,"적금 이체","2025-01-27T12:49:55.160Z",660555444333
1603,880334455004,373739,DEPOSIT,"월급 입금","2025-01-27T12:56:28.160Z",
1604,941566778003,6500,PAYMENT,"공과금 납부","2025-01-27T13:01:36.160Z",
1605,941566778003,6500,PAYMENT,"온라인 쇼핑","2025-01-27T13:07:56.160Z",
1606,880334455004,2864128,DEPOSIT,"보너스 입금","2025-01-27T13:19:53.160Z",
1607,210123987002,302753,WITHDRAWAL,"경조사비","2025-01-28T00:06:48.160Z",
1608,210123987002,78392,TRANSFER,"대출이자 납부","2025-01-28T00:44:16.160Z",330111222333
1609,941566778003,6500,PAYMENT,"통신요금 납부","2025-01-28T00:47:08.160Z",
1610,210123987002,659213,TRANSFER,"적금 이체","2025-01-28T00:58:45.160Z",330111222333
1611,110456789001,133520,PAYMENT,"통신요금 납부","2025-01-28T01:24:55.160Z",
1612,210123987002,1549330,DEPOSIT,"자금 이체","2025-01-28T03:14:02.160Z",
1613,210123987002,363787,DEPOSIT,"부업 수입","2025-01-28T03:17:33.160Z",
1614,110456789001,226578,DEPOSIT,"부업 수입","2025-01-28T03:30:34.160Z",
1615,110456789001,712376,TRANSFER,"대출이자 납부","2025-01-28T03:43:45.160Z",330111222333
1616,941566778003,13000,WITHDRAWAL,"경조사비","2025-01-28T03:48:36.160Z",
1617,880334455004,807695,DEPOSIT,"부업 수입","2025-01-28T03:58:11.160Z",
1618,210123987002,1076448,DEPOSIT,"월급 입금","2025-01-28T03:58:31.160Z",
1619,880334455004,3053899,DEPOSIT,"자금 이체","2025-01-28T05:06:43.160Z",
1620,941566778003,6500,PAYMENT,"카드대금 결제","2025-01-28T05:27:13.160Z",
1621,210123987002,2365939,DEPOSIT,"월급 입금","2025-01-28T05:33:19.160Z",
1622,941566778003,6500,PAYMENT,"식비 결제","2025-01-28T11:43:24.160Z",
1623,880334455004,112395,DEPOSIT,"배당금 입금","2025-01-28T12:32:31.160Z",
1624,210123987002,2026301,DEPOSIT,"자금 이체","2025-01-28T12:41:15.160Z",
1625,880334455004,3249748,DEPOSIT,"월급 입금","2025-01-28T12:41:23.160Z",
1626,941566778003,6500,PAYMENT,"카드대금 결제","2025-01-28T13:17:07.160Z",
1627,110456789001,122654,WITHDRAWAL,"교육비 출금","2025-01-28T13:28:44.160Z",
1628,210123987002,198636,TRANSFER,"대출이자 납부","2025-01-28T13:43:42.160Z",330111222333
1629,210123987002,460081,WITHDRAWAL,"의료비 출금","2025-01-29T00:22:39.160Z",
1630,110456789001,2869816,DEPOSIT,"배당금 입금","2025-01-29T00:41:01.160Z",
1631,110456789001,997787,TRANSFER,"친구에게 송금","2025-01-29T01:10:34.160Z",770123456789
1632,880334455004,2145534,DEPOSIT,"배당금 입금","2025-01-29T01:21:15.160Z",
1633,880334455004,3863311,DEPOSIT,"자금 이체","2025-01-29T01:49:29.160Z",
1634,210123987002,146929,TRANSFER,"가족 송금","2025-01-29T02:06:26.160Z",330111222333
1635,210123987002,711114,WITHDRAWAL,"교육비 출금","2025-01-29T03:20:28.160Z",
1636,941566778003,14300,WITHDRAWAL,"교육비 출금","2025-01-29T05:12:57.160Z",
1637,110456789001,727639,DEPOSIT,"배당금 입금","2025-01-29T06:37:51.160Z",
1638,110456789001,260320,WITHDRAWAL,"의료비 출금","2025-01-29T07:06:02.160Z",
1639,880334455004,3334555,DEPOSIT,"배당금 입금","2025-01-29T07:28:51.160Z",
1640,210123987002,539030,WITHDRAWAL,"생활비 출금","2025-01-29T08:04:37.160Z",
1641,880334455004,2096779,DEPOSIT,"보너스 입금","2025-01-29T08:42:21.160Z",
1642,110456789001,1060000,TRANSFER,"가족 송금","2025-01-29T08:53:19.160Z",550987654321
1643,880334455004,3738930,DEPOSIT,"배당금 입금","2025-01-29T09:45:35.160Z",
1644,110456789001,332390,TRANSFER,"가족 송금","2025-01-29T10:45:59.160Z",330111222333
1645,880334455004,3197692,DEPOSIT,"자금 이체","2025-01-29T12:12:48.160Z",
1646,941566778003,14300,WITHDRAWAL,"의료비 출금","2025-01-29T12:13:46.160Z",
1647,110456789001,1026468,TRANSFER,"친구에게 송금","2025-01-29T13:51:40.160Z",550987654321
1648,880334455004,3014146,DEPOSIT,"보너스 입금","2025-01-30T00:12:35.160Z",
1649,110456789001,415684,WITHDRAWAL,"경조사비","2025-01-30T02:44:51.160Z",
1650,210123987002,141495,WITHDRAWAL,"생활비 출금","2025-01-30T04:34:14.160Z",
1651,110456789001,118527,DEPOSIT,"월급 입금","2025-01-30T04:54:36.160Z",
1652,110456789001,552872,WITHDRAWAL,"생활비 출금","2025-01-30T05:47:36.160Z",
1653,880334455004,140918,DEPOSIT,"부업 수입","2025-01-30T05:52:45.160Z",
1654,110456789001,3991349,DEPOSIT,"자금 이체","2025-01-30T06:57:52.160Z",
1655,210123987002,1657011,DEPOSIT,"자금 이체","2025-01-30T07:11:29.160Z",
1656,210123987002,172438,WITHDRAWAL,"의료비 출금","2025-01-30T07:36:46.160Z",
1657,880334455004,3482971,DEPOSIT,"배당금 입금","2025-01-30T07:46:40.160Z",
1658,941566778003,15600,WITHDRAWAL,"의료비 출금","2025-01-30T09:11:22.160Z",
1659,941566778003,15600,WITHDRAWAL,"교육비 출금","2025-01-30T09:54:13.160Z",
1660,210123987002,755505,DEPOSIT,"배당금 입금","2025-01-30T10:27:45.160Z",
1661,941566778003,7800,PAYMENT,"온라인 쇼핑","2025-01-30T11:40:49.160Z",
1662,110456789001,39625,PAYMENT,"공과금 납부","2025-01-30T11:50:25.160Z",
1663,110456789001,342857,WITHDRAWAL,"경조사비","2025-01-30T11:53:00.160Z",
1664,210123987002,4423887,DEPOSIT,"보너스 입금","2025-01-30T12:29:48.160Z",
1665,110456789001,47162,WITHDRAWAL,"교육비 출금","2025-01-30T12:59:18.160Z",
1666,941566778003,15600,WITHDRAWAL,"생활비 출금","2025-01-30T13:10:04.160Z",
1667,110456789001,137958,TRANSFER,"적금 이체","2025-01-30T13:54:40.160Z",770123456789
1668,941566778003,16900,WITHDRAWAL,"교육비 출금","2025-01-31T00:19:17.160Z",
1669,941566778003,8450,PAYMENT,"공과금 납부","2025-01-31T01:06:20.160Z",
1670,941566778003,16900,WITHDRAWAL,"경조사비","2025-01-31T02:01:20.160Z",
1671,110456789001,1917011,DEPOSIT,"월급 입금","2025-01-31T02:45:12.160Z",
1672,210123987002,3820347,DEPOSIT,"보너스 입금","2025-01-31T04:13:43.160Z",
1673,110456789001,651091,TRANSFER,"적금 이체","2025-01-31T04:41:38.160Z",660555444333
1674,210123987002,313172,TRANSFER,"대출이자 납부","2025-01-31T04:58:42.160Z",660555444333
1675,110456789001,1673344,TRANSFER,"대출이자 납부","2025-01-31T05:57:57.160Z",770123456789
1676,110456789001,413780,PAYMENT,"보험료 납부","2025-01-31T07:32:50.160Z",
1677,880334455004,5010740,DEPOSIT,"배당금 입금","2025-01-31T07:42:24.160Z",
1678,880334455004,2373445,DEPOSIT,"보너스 입금","2025-01-31T08:05:14.160Z",
1679,880334455004,4900878,DEPOSIT,"부업 수입","2025-01-31T08:46:41.160Z",
1680,880334455004,4531344,DEPOSIT,"월급 입금","2025-01-31T09:30:43.160Z",
1681,880334455004,4976111,DEPOSIT,"부업 수입","2025-01-31T09:33:42.160Z",
1682,110456789001,161354,WITHDRAWAL,"교육비 출금","2025-01-31T11:22:04.160Z",
1683,210123987002,630042,WITHDRAWAL,"교육비 출금","2025-01-31T11:50:01.160Z",
1684,941566778003,8450,PAYMENT,"식비 결제","2025-01-31T12:00:07.160Z",
1685,210123987002,4862675,DEPOSIT,"월급 입금","2025-01-31T12:00:29.160Z",
1686,941566778003,16900,WITHDRAWAL,"의료비 출금","2025-01-31T12:04:53.160Z",
